ref	sent.word	text	word	norm	lemma	pos	analysis	gloss
49.01.068	369.01	ὅταν	ὅταν	ὅταν	ὅταν	conjunction	-	when, whenever
49.01.069	369.02	δὲ	δὲ	δέ	δέ	particle	-	but
49.01.070	369.03	εὕρω	εὕρω	εὕρω	εὑρίσκω	verb	AMI.2S^AAS.1S^AAS.1S^AMI.2S	to find
49.01.071	369.04	τὸν	τὸν	τόν	ὁ	article	ASM	the
49.01.072	369.05	ἐξηγούμενον,	ἐξηγούμενον	ἐξηγούμενον	ἐξηγέομαι	verb	PMP.AS-^PMP.SS-^PMP.AS-^PMP.SS-	to be leader of; dictate, interpret, explain
49.01.073	369.06	ἀπολείπεται	ἀπολείπεται	ἀπολείπεται	ἀπολείπω	verb	PMI.3S	to leave over
49.01.074	369.07	χρῆσθαι	χρῆσθαι	χρῆσθαι	χράομαι	verb	PMN^PMN^PMN	use, experience
49.01.075	369.08	τοῖς	τοῖς	τοῖς	ὁ	article	DPY	the
49.01.076	369.09	παρηγγελμένοις:	παρηγγελμένοις	παρηγγελμένοις	παραγγέλλω	verb	XMP.DP-	to transmit as a message; give orders
49.01.077	370.01	τοῦτο	τοῦτο	τοῦτο	οὗτος	pronoun	SSN	this; that
49.01.078	370.02	αὐτὸ	αὐτὸ	αὐτό	αὐτός	pronoun	SSN	unemph. 3rd pers.pronoun; -self; [the] same
49.01.079	370.03	μόνον	μόνον	μόνον	μόνος	adjective	ASM^SSN	alone, left alone, forsaken solitary
49.01.080	370.04	σεμνόν	σεμνόν	σεμνόν	σεμνός	adjective	ASM^SSN	revered, august, holy, awful
49.01.081	370.05	ἐστιν.	ἐστιν	ἐστί(ν)	εἰμί	verb	PAI.3S	to be
49.01.082	371.01	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
49.01.083	371.02	δὲ	δὲ	δέ	δέ	particle	-	but
49.01.084	371.03	αὐτὸ	αὐτὸ	αὐτό	αὐτός	pronoun	SSN	unemph. 3rd pers.pronoun; -self; [the] same
49.01.085	371.04	τοῦτο	τοῦτο	τοῦτο	οὗτος	pronoun	SSN	this; that
49.01.086	371.05	τὸ	τὸ	τό	ὁ	article	SSN	the
49.01.087	371.06	ἐξηγεῖσθαι	ἐξηγεῖσθαι	ἐξηγεῖσθαι	ἐξηγέομαι	verb	PMN^PMN	to be leader of; dictate, interpret, explain
49.01.088	371.07	θαυμάσω,	θαυμάσω	θαυμάσω	θαυμάζω	verb	AAS.1S^FAI.1S^AMI.2S	to wonder, marvel, be astonished
49.01.089	371.08	τί	τί	τί	τίς	pronoun	SSN	who? which?
49.01.090	371.09	ἄλλο	ἄλλο	ἄλλο	ἄλλος	adjective	SSN	other, another
49.01.091	371.10	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
49.01.092	371.11	γραμματικὸς	γραμματικὸς	γραμματικός	γραμματικός	adjective	NSM	knowing one's letters, well grounded in the rudiments, a grammarian
49.01.093	371.12	ἀπετελέσθην	ἀπετελέσθην	ἀπετελέσθην	ἀποτελέω	verb	API.3P^API.1S	to bring quite to an end, complete
49.01.094	371.13	ἀντὶ	ἀντὶ	ἀντί	ἀντί	preposition	-	over against, opposite. c. gen.
49.01.095	371.14	φιλοσόφου;	φιλοσόφου	φιλοσόφου	φιλόσοφος	noun	GSM	a lover of wisdom
49.01.096	372.01	πλήν	πλήν	πλήν	πλήν	preposition	-	except
49.01.097	372.02	γε	γε	γέ	γε	particle	-	at least, at any rate
49.01.098	372.03	δὴ	δὴ	δή	δή	particle	-	[interactional particle: S&H on same page]
49.01.099	372.04	ὅτι	ὅτι	ὅτι	ὅστις	pronoun	SSN	indef. relative or indirect interrogative
49.01.100	372.05	ἀντὶ	ἀντὶ	ἀντί	ἀντί	preposition	-	over against, opposite. c. gen.
49.01.101	372.06	Ὁμήρου	Ὁμήρου	Ὁμήρου	Ὅμηρος	proper	GSM	Homer
49.01.102	372.07	Χρύσιππον	Χρύσιππον	Χρύσιππον	Χρύσιππος	proper	ASM	Chrysippus
49.01.103	372.08	ἐξηγούμενος.	ἐξηγούμενος	ἐξηγούμενος	ἐξηγέομαι	verb	PMP.NS-^PMP.NS-	to be leader of; dictate, interpret, explain
49.01.104	373.01	μᾶλλον	μᾶλλον	μᾶλλον	μᾶλλον	adverb	-	more, rather
49.01.105	373.02	οὖν,	οὖν	οὖν	οὖν	particle	-	so, then, therefore
49.01.106	373.03	ὅταν	ὅταν	ὅταν	ὅταν	conjunction	-	when, whenever
49.01.107	373.04	τις	τις	τις	τις	pronoun	NSZ	any one, any thing, some one, some thing;
49.01.108	373.05	εἴπῃ	εἴπῃ	εἴπῃ	εἶπον	verb	AMS.2S^AAS.3S^AMS.2S^AAS.3S	to speak, say
49.01.109	373.06	μοι	μοι	μοι	ἐγώ	pronoun	DSZ1	I (first person pronoun)
49.01.110	373.07	«ἐπανάγνωθί	ἐπανάγνωθί	ἐπανάγνωθί	ἐπαναγιγνώσκω	verb	AAD.2S	read over, read out
49.01.111	373.08	μοι	μοι	μοι	ἐγώ	pronoun	DSZ1	I (first person pronoun)
49.01.112	373.09	Χρύσιππον,»	Χρύσιππον	Χρύσιππον	Χρύσιππος	proper	ASM	Chrysippus
49.01.113	373.10	ἐρυθριῶ,	ἐρυθριῶ	ἐρυθριῶ	ἐρυθριάω	verb	PMD.2S^PAS.1S^PAI.1S^IMI.2S	to be apt to blush, to colour up
49.01.114	373.11	ὅταν	ὅταν	ὅταν	ὅταν	conjunction	-	when, whenever
49.01.115	373.12	μὴ	μὴ	μή	μή	conjunction	-	not
49.01.116	373.13	δύνωμαι	δύνωμαι	δύνωμαι	δύναμαι	verb	PMS.1S	to be able, capable, strong enough
49.01.117	373.14	ὅμοια	ὅμοια	ὅμοια	ὅμοιος	adjective	SPN	like, resembling
49.01.118	373.15	τὰ	τὰ	τά	ὁ	article	APN^SPN^ADF^SDF	the
49.01.119	373.16	ἔργα	ἔργα	ἔργα	ἔργον	noun	SPN	work
49.01.120	373.17	καὶ	καὶ	καί	καί	conjunction	-	and, also
49.01.121	373.18	σύμφωνα	σύμφωνα	σύμφωνα	σύμφωνος	adjective	SPN	agreeing in sound, in unison
49.01.122	373.19	ἐπιδεικνύειν	ἐπιδεικνύειν	ἐπιδεικνύειν	ἐπιδείκνυμι	verb	PAN	to exhibit as a specimen
49.01.123	373.20	τοῖς	τοῖς	τοῖς	ὁ	article	DPY	the
49.01.124	373.21	λόγοις.	λόγοις	λόγοις	λόγος	noun	DPM	the word
50.01.001	374.01	ὅσα	ὅσα	ὅσα	ὅσος	adjective	SPN^SDF^NSF	as much/many as
50.01.002	374.02	προτίθεται,	προτίθεται	προτίθεται	προστίθημι	verb	AMS.3S	to add, to apply, to close (a door); mid. to join (a group), take as an ally
50.01.003	374.03	τούτοις	τούτοις	τούτοις	οὗτος	pronoun	DPY	this; that
50.01.004	374.04	ὡς	ὡς	ὡς	ὡς	conjunction	-	as, how
50.01.005	374.05	νόμοις,	νόμοις	νόμοις	νόμος	noun	DPM	usage, custom, law, ordinance
50.01.006	374.06	ὡς	ὡς	ὡς	ὡς	conjunction	-	as, how
50.01.007	374.07	ἀσεβήσων,	ἀσεβήσων	ἀσεβήσων	ἀσεβέω	verb	FAP.NS-	to be impious, to act profanely, sin against the gods
50.01.008	374.08	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
50.01.009	374.09	παραβῇς,	παραβῇς	παραβῇς	παράπτω	verb	APS.2S	-
50.01.010	374.10	ἔμμενε.	ἔμμενε	ἔμμενε	ἐμμένω	verb	PAD.2S^IAI.3S	to abide in
50.01.011	375.01	ὅ	ὅ	ὁ@	ὅς	pronoun	SSN	who, that, which: relative pronoun
50.01.012	375.02	τι	τι	τι	τις	pronoun	SSN	any one, any thing, some one, some thing;
50.01.013	375.03	δ’	δ’	δέ	δέ	particle	-	but
50.01.014	375.04	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
50.01.015	375.05	ἐρῇ	ἐρῇ	ἐρῇ	ἔραμαι	verb	PMS.2S	to love, to be in love with
50.01.016	375.06	τις	τις	τις	τις	pronoun	NSZ	any one, any thing, some one, some thing;
50.01.017	375.07	περὶ	περὶ	περί	περί	preposition	-	around, round about with gen., dat., and acc.
50.01.018	375.08	σοῦ,	σοῦ	σοῦ	σύ	pronoun	GS-2	you (personal pronoun)
50.01.019	375.09	μὴ	μὴ	μή	μή	conjunction	-	not
50.01.020	375.10	ἐπιστρέφου:	ἐπιστρέφου	ἐπιστρέφου	ἐπιστρέφω	verb	PMD.2S^IMI.2S	to turn about, turn round
50.01.021	376.01	τοῦτο	τοῦτο	τοῦτο	οὗτος	pronoun	SSN	this; that
50.01.022	376.02	γὰρ	γὰρ	γάρ	γάρ	particle	-	for
50.01.023	376.03	οὐκ	οὐκ	οὐ	οὐ	adverb	-	not
50.01.024	376.04	ἔτ’	ἔτ’	ἔτ’	ἔτι	adverb	-	yet, as yet, still, besides
50.01.025	376.05	ἔστι	ἔστι	ἐστί(ν)	εἰμί	verb	PAI.3S	to be
50.01.026	376.06	σόν.	σόν	σόν	σός	adjective	ASM^SSN	your
50.01.027	377.01	εἰς	εἰς	εἰς	εἰς	preposition	-	into, to c. acc.
50.01.028	377.02	ποῖον	ποῖον	ποῖον	ποῖος	adjective	ASM^SSN	of what nature? of what sort?
50.01.029	377.03	ἔτι	ἔτι	ἔτι	ἔτι	adverb	-	yet, as yet, still, besides
50.01.030	377.04	χρόνον	χρόνον	χρόνον	χρόνος	noun	ASM	time
50.01.031	377.05	ἀναβάλλῃ	ἀναβάλλῃ	ἀναβάλλῃ	ἀναβάλλω	verb	PMS.2S^PMI.2S^PAS.3S	(to throw up;) strike up (a song); delay
50.01.032	377.06	τὸ	τὸ	τό	ὁ	article	SSN	the
50.01.033	377.07	τῶν	τῶν	τῶν	ὁ	article	GPF^GPY	the
50.01.034	377.08	βελτίστων	βελτίστων	βελτίστων	βέλτιστος	adjective	GPF^GPY	best
50.01.035	377.09	ἀξιοῦν	ἀξιοῦν	ἀξιοῦν	ἀξιόω	verb	PAP.VS-^PAP.SS-^PAN	to think worthy of; to expect
50.01.036	377.10	σεαυτὸν	σεαυτὸν	σεαυτόν	σαυτοῦ	pronoun	ASM^ASN^ASM	-
50.01.037	377.11	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.01.038	377.12	ἐν	ἐν	ἐν	ἐν	preposition	-	in, among. c. dat.
50.01.039	377.13	μηδενὶ	μηδενὶ	μηδενί	μηδείς	pronoun	DS-	(and not one); not one, no-one
50.01.040	377.14	παραβαίνειν	παραβαίνειν	παραβαίνειν	παραβαίνω	verb	PAN	(go beside) overstep, transgress, violate
50.01.041	377.15	τὸν	τὸν	τόν	ὁ	article	ASM	the
50.01.042	377.16	διαιροῦντα	διαιροῦντα	διαιροῦντα	διαιρέω	verb	PAP.SP-^PAP.AS-^PAP.SP-^PAP.AS-	to take one from another, to cleave in twain, to divide into parts
50.01.043	377.17	λόγον;	λόγον	λόγον	λόγος	noun	ASM	the word
50.01.044	378.01	παρείληφας	παρείληφας	παρείληφας	παραλαμβάνω	verb	XAI.2S	to receive from
50.01.045	378.02	τὰ	τὰ	τά	ὁ	article	APN^SPN^ADF^SDF	the
50.01.046	378.03	θεωρήματα,	θεωρήματα	θεωρήματα	θεώρημα	noun	SPN	that which is looked at, viewed, a sight, spectacle
50.01.047	378.04	οἷς	οἷς	οἷς	ὅς	pronoun	DPY	who, that, which: relative pronoun
50.01.048	378.05	ἔδει	ἔδει	ἔδει	δέω	verb	IAI.3S	to bind, tie, fetter
50.01.049	378.06	σε	σε	σε	σύ	pronoun	AS-2	you (personal pronoun)
50.01.050	378.07	συμβάλλειν,	συμβάλλειν	συμβάλλειν	συμβάλλω	verb	PAN	to throw together, dash together
50.01.051	378.08	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.01.052	378.09	συμβέβληκας.	συμβέβληκας	συμβέβληκας	συμβάλλω	verb	XAI.2S	to throw together, dash together
50.01.053	379.01	ποῖον	ποῖον	ποῖον	ποῖος	adjective	ASM^SSN	of what nature? of what sort?
50.01.054	379.02	οὖν	οὖν	οὖν	οὖν	particle	-	so, then, therefore
50.01.055	379.03	ἔτι	ἔτι	ἔτι	ἔτι	adverb	-	yet, as yet, still, besides
50.01.056	379.04	διδάσκαλον	διδάσκαλον	διδάσκαλον	διδάσκαλος	noun	ASZ	a teacher, master
50.01.057	379.05	προσδοκᾷς,	προσδοκᾷς	προσδοκᾷς	προσδοκάω	verb	PAS.2S^PAI.2S^PAS.2S^PAI.2S	to expect
50.01.058	379.06	ἵνα	ἵνα	ἵνα	ἵνα	conjunction	-	in order that (conj.); where (rel. adv.)
50.01.059	379.07	εἰς	εἰς	εἰς	εἰς	preposition	-	into, to c. acc.
50.01.060	379.08	ἐκεῖνον	ἐκεῖνον	ἐκεῖνον	ἐκεῖνος	pronoun	ASM	that over there, that
50.01.061	379.09	ὑπερθῇ	ὑπερθῇ	ὑπερθῇ	ὑπερθέω	verb	PMS.2S^PMI.2S^PAS.3S^PAS.3S^PMS.2S^PMI.2S	to run beyond
50.01.062	379.10	τὴν	τὴν	τήν	ὁ	article	ASF	the
50.01.063	379.11	ἐπανόρθωσιν	ἐπανόρθωσιν	ἐπανόρθωσιν	ἐπανόρθωσις	noun	ASF	a correcting, revisal
50.01.064	379.12	ποιῆσαι	ποιῆσαι	ποιῆσαι	ποιέω	verb	AAN	to make, to do
50.01.065	379.13	τὴν	τὴν	τήν	ὁ	article	ASF	the
50.01.066	379.14	σεαυτοῦ;	σεαυτοῦ	σεαυτοῦ	σαυτοῦ	pronoun	GSY^GSN^GSM	-
50.01.067	380.01	οὐκ	οὐκ	οὐ	οὐ	adverb	-	not
50.01.068	380.02	ἔτι	ἔτι	ἔτι	ἔτι	adverb	-	yet, as yet, still, besides
50.01.069	380.03	εἶ	εἶ	εἶ	εἶμι	verb	PAI.2S	come, go
50.01.070	380.04	μειράκιον,	μειράκιον	μειράκιον	μειράκιον	noun	SSN	a boy, lad, stripling
50.01.071	380.05	ἀλλὰ	ἀλλὰ	ἀλλά	ἀλλά	adverb	-	otherwise, but
50.01.072	380.06	ἀνὴρ	ἀνὴρ	ἀνήρ	ἀνήρ	noun	NSM	a man
50.01.073	380.07	ἤδη	ἤδη	ἤδη	ἤδη	adverb	-	already
50.01.074	380.08	τέλειος.	τέλειος	τέλειος	τέλειος	adjective	NSM	having reached its end, finished, complete
50.01.075	381.01	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
50.01.076	381.02	νῦν	νῦν	νῦν	νῦν	adverb	-	now at this very time
50.01.077	381.03	ἀμελήσῃς	ἀμελήσῃς	ἀμελήσῃς	ἀμελέω	verb	AAS.2S	to have no care for, be neglectful of
50.01.078	381.04	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.01.079	381.05	ῥᾳθυμήσῃς	ῥᾳθυμήσῃς	ῥᾳθυμήσῃς	ῥᾳθυμέω	verb	AAS.2S	-
50.01.080	381.06	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.01.081	381.07	ἀεὶ	ἀεὶ	ἀεί	ἀεί	adverb	-	always, for ever
50.01.082	381.08	προθέσεις	προθέσεις	προθέσεις	πρόθεσις	noun	NPF^SPF	a placing in public
50.01.083	381.09	ἐκ	ἐκ	ἐκ	ἐκ	preposition	-	from out of
50.01.084	381.10	προθέσεως	προθέσεως	προθέσεως	πρόθεσις	noun	GSF	a placing in public
50.01.085	381.11	ποιῇ	ποιῇ	ποιῇ	ποιέω	verb	PMS.2S^PMI.2S^PAS.3S	to make, to do
50.01.086	381.12	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.01.087	381.13	ἡμέρας	ἡμέρας	ἡμέρας	ἡμέρα	noun	APF^GSF	day
50.01.088	381.14	ἄλλας	ἄλλας	ἄλλας	ἄλλος	adjective	APF^GSF	other, another
50.01.089	381.15	ἐπ’	ἐπ’	ἐπί	ἐπί	preposition	-	on, upon with gen., dat., and acc.
50.01.090	381.16	ἄλλαις	ἄλλαις	ἄλλαις	ἄλλος	adjective	DPF	other, another
50.01.091	381.17	ὁρίζῃς,	ὁρίζῃς	ὁρίζῃς	ὁρίζω	verb	PAS.2S	to divide
50.01.092	381.18	μεθ’	μεθ’	μετά	μετά	preposition	-	(w gen) with, among; (w acc) after
50.01.093	381.19	ἃς	ἃς	ἅς	ὅς	pronoun	APF	who, that, which: relative pronoun
50.01.094	381.20	προσέξεις	προσέξεις	προσέξεις	προσέχω	verb	FAI.2S	to hold to, offer
50.01.095	381.21	σεαυτῷ,	σεαυτῷ	σεαυτῷ	σαυτοῦ	pronoun	DSY^DSN^DSM	-
50.01.096	381.22	λήσεις	λήσεις	λήσεις	λανθάνω	verb	AAS.2S^FAI.2S	to escape notice, to be unknown, unseen, unnoticed
50.01.097	381.23	σεαυτὸν	σεαυτὸν	σεαυτόν	σαυτοῦ	pronoun	ASM^ASN^ASM	-
50.01.098	381.24	οὐ	οὐ	οὐ	οὐ	adverb	-	not
50.01.099	381.25	προκόψας,	προκόψας	προκόψας	προκόπτω	verb	AAP.NS-	to advance
50.01.100	381.26	ἀλλ’	ἀλλ’	ἀλλά	ἀλλά	adverb	-	otherwise, but
50.01.101	381.27	ἰδιώτης	ἰδιώτης	ἰδιώτης	ἰδιώτης	noun	NSM	a private person, an individual
50.01.102	381.28	διατελέσεις	διατελέσεις	διατελέσεις	διατελέω	verb	AAS.2S^FAI.2S	(w. pple.) continually...; to bring quite to an end, accomplish
50.01.103	381.29	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.01.104	381.30	ζῶν	ζῶν	ζῶν	ζάω	verb	PAP.VS-^PAP.SS-^PAP.NS-^IAI.3P^IAI.1S	to live
50.01.105	381.31	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.01.106	381.32	ἀποθνῄσκων.	ἀποθνῄσκων	ἀποθνῄσκων	ἀποθνήσκω	verb	PAP.NS-	-
50.02.001	382.01	ἤδη	ἤδη	ἤδη	ἤδη	adverb	-	already
50.02.002	382.02	οὖν	οὖν	οὖν	οὖν	particle	-	so, then, therefore
50.02.003	382.03	ἀξίωσον	ἀξίωσον	ἀξίωσον	ἀξιόω	verb	AAD.2S	to think worthy of; to expect
50.02.004	382.04	σεαυτὸν	σεαυτὸν	σεαυτόν	σαυτοῦ	pronoun	ASM^ASN^ASM	-
50.02.005	382.05	βιοῦν	βιοῦν	βιοῦν	βιάω	verb	PAP.VS-^PAP.SS-	to constrain
50.02.006	382.06	ὡς	ὡς	ὡς	ὡς	conjunction	-	as, how
50.02.007	382.07	τέλειον	τέλειον	τέλειον	τέλειος	adjective	ASM^SSN	having reached its end, finished, complete
50.02.008	382.08	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.02.009	382.09	προκόπτοντα:	προκόπτοντα	προκόπτοντα	προκόπτω	verb	PAP.SP-^PAP.AS-	to advance
50.02.010	383.01	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.02.011	383.02	πᾶν	πᾶν	πᾶν	πᾶς	adjective	ASM^SSN	all, the whole
50.02.012	383.03	τὸ	τὸ	τό	ὁ	article	SSN	the
50.02.013	383.04	βέλτιστον	βέλτιστον	βέλτιστον	βέλτιστος	adjective	ASM^SSN	best
50.02.014	383.05	φαινόμενον	φαινόμενον	φαινόμενον	φαίνω	verb	PMP.AS-^PMP.SS-	to bring to light, make to appear
50.02.015	383.06	ἔστω	ἔστω	ἔστω	εἰμί	verb	PAD.3S	to be
50.02.016	383.07	σοι	σοι	σοι	σύ	pronoun	DS-2	you (personal pronoun)
50.02.017	383.08	νόμος	νόμος	νόμος	νόμος	noun	NSM	usage, custom, law, ordinance
50.02.018	383.09	ἀπαράβατος.	ἀπαράβατος	ἀπαράβατος	ἀπαράβατος	adjective	NSZ	not passing over to
50.02.019	384.01	κἂν	κἂν	κἄν	κἀν	conjunction	-	crasis of καὶ ἐν
50.02.020	384.02	ἐπίπονόν	ἐπίπονόν	ἐπίπονόν	ἐπίπονος	adjective	ASZ^SSN	painful, toilsome, laborious
50.02.021	384.03	τι	τι	τι	τις	pronoun	SSN	any one, any thing, some one, some thing;
50.02.022	384.04	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
50.02.023	384.05	ἡδὺ	ἡδὺ	ἡδύ	ἡδύς	adjective	VSM^SSN^VSM^SSN	sweet
50.02.024	384.06	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
50.02.025	384.07	ἔνδοξον	ἔνδοξον	ἔνδοξον	ἔνδοξος	adjective	ASZ^SSN	held in esteem
50.02.026	384.08	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
50.02.027	384.09	ἄδοξον	ἄδοξον	ἄδοξον	ἄδοξος	adjective	ASZ^SSN	inglorious, disreputable
50.02.028	384.10	προσάγηται,	προσάγηται	προσάγηται	προσάγω	verb	PMS.3S	to bring to
50.02.029	384.11	μέμνησο,	μέμνησο	μέμνησο	μιμνήσκω	verb	XMD.2S^YMI.2S	to remind
50.02.030	384.12	ὅτι	ὅτι	ὅτι	ὅστις	pronoun	SSN	indef. relative or indirect interrogative
50.02.031	384.13	νῦν	νῦν	νῦν	νῦν	adverb	-	now at this very time
50.02.032	384.14	ὁ	ὁ	ὁ	ὁ	article	NSM	the
50.02.033	384.15	ἀγὼν	ἀγὼν	ἀγών	ἀγών	noun	NSM	a gathering; a contest, a struggle, a trial
50.02.034	384.16	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.02.035	384.17	ἤδη	ἤδη	ἤδη	ἤδη	adverb	-	already
50.02.036	384.18	πάρεστι	πάρεστι	πάρεστι	πάρειμι	verb	PAI.3S	be present
50.02.037	384.19	τὰ	τὰ	τά	ὁ	article	APN^SPN^ADF^SDF	the
50.02.038	384.20	Ὀλύμπια	Ὀλύμπια	Ὀλύμπια	Ὀλύμπια	proper	SPN	the Olympic games, in honour of Olympian Zeus
50.02.039	384.21	καὶ	καὶ	καί	καί	conjunction	-	and, also
50.02.040	384.22	οὐκ	οὐκ	οὐ	οὐ	adverb	-	not
50.02.041	384.23	ἔστιν	ἔστιν	ἐστί(ν)	εἰμί	verb	PAI.3S	to be
50.02.042	384.24	ἀναβάλλεσθαι	ἀναβάλλεσθαι	ἀναβάλλεσθαι	ἀναβάλλω	verb	PMN	(to throw up;) strike up (a song); delay
50.02.043	384.25	οὐκέτι	οὐκέτι	οὐκέτι	οὐκέτι	adverb	-	no more, no longer, no further
50.02.044	384.26	καὶ	καὶ	καί	καί	conjunction	-	and, also
